alpha,expectedWelfare,expectedPayment,expectedRevenue,ros
3.585000,46.974151,65.804664,-18.830513,0.713842
3.590000,46.982574,65.834881,-18.852307,0.713643
3.595000,46.990961,65.865013,-18.874052,0.713443
3.600000,46.999314,65.895062,-18.895748,0.713245
3.605000,47.007632,65.925027,-18.917395,0.713047
3.610000,47.015915,65.954909,-18.938994,0.712849
3.615000,47.024164,65.984709,-18.960544,0.712652
3.620000,47.032379,66.014426,-18.982047,0.712456
3.625000,47.040560,66.044061,-19.003501,0.712260
3.630000,47.048707,66.073615,-19.024908,0.712065
3.635000,47.056821,66.103087,-19.046266,0.711870
3.640000,47.064901,66.132479,-19.067578,0.711676
3.645000,47.072948,66.161789,-19.088842,0.711482
3.650000,47.080962,66.191020,-19.110058,0.711289
3.655000,47.088943,66.220170,-19.131228,0.711097
3.660000,47.096891,66.249241,-19.152350,0.710905
3.665000,47.104807,66.278233,-19.173426,0.710713
3.670000,47.112690,66.307145,-19.194455,0.710522
3.675000,47.120541,66.335979,-19.215437,0.710332
3.680000,47.128361,66.364734,-19.236374,0.710142
3.685000,47.136148,66.393412,-19.257264,0.709952
3.690000,47.143904,66.422011,-19.278107,0.709763
3.695000,47.151628,66.450534,-19.298905,0.709575
3.700000,47.159321,66.478979,-19.319657,0.709387
3.705000,47.166983,66.507347,-19.340364,0.709200
3.710000,47.174614,66.535639,-19.361025,0.709013
3.715000,47.182215,66.563855,-19.381641,0.708826
3.720000,47.189784,66.591995,-19.402211,0.708640
3.725000,47.197323,66.620060,-19.422736,0.708455
3.730000,47.204832,66.648049,-19.443217,0.708270
3.735000,47.212311,66.675963,-19.463652,0.708086
3.740000,47.219760,66.703803,-19.484043,0.707902
3.745000,47.227179,66.731568,-19.504389,0.707719
3.750000,47.234568,66.759259,-19.524691,0.707536
3.755000,47.241928,66.786877,-19.544949,0.707353
3.760000,47.249258,66.814421,-19.565163,0.707172
3.765000,47.256559,66.841892,-19.585332,0.706990
3.770000,47.263832,66.869290,-19.605458,0.706809
3.775000,47.271075,66.896615,-19.625540,0.706629
3.780000,47.278289,66.923868,-19.645579,0.706449
3.785000,47.285475,66.951049,-19.665574,0.706269
3.790000,47.292633,66.978159,-19.685526,0.706090
3.795000,47.299762,67.005197,-19.705434,0.705912
3.800000,47.306864,67.032164,-19.725300,0.705734
3.805000,47.313937,67.059060,-19.745123,0.705556
3.810000,47.320982,67.085885,-19.764903,0.705379
3.815000,47.328000,67.112640,-19.784640,0.705202
3.820000,47.334990,67.139325,-19.804335,0.705026
3.825000,47.341953,67.165940,-19.823987,0.704851
3.830000,47.348889,67.192486,-19.843598,0.704675
3.835000,47.355797,67.218963,-19.863166,0.704501
3.840000,47.362678,67.245370,-19.882692,0.704326
3.845000,47.369533,67.271709,-19.902176,0.704152
3.850000,47.376361,67.297980,-19.921619,0.703979
3.855000,47.383162,67.324182,-19.941020,0.703806
3.860000,47.389937,67.350317,-19.960379,0.703633
3.865000,47.396686,67.376383,-19.979697,0.703461
3.870000,47.403409,67.402383,-19.998974,0.703290
3.875000,47.410105,67.428315,-20.018210,0.703119
3.880000,47.416776,67.454181,-20.037405,0.702948
3.885000,47.423421,67.479980,-20.056559,0.702778
3.890000,47.430040,67.505713,-20.075672,0.702608
3.895000,47.436634,67.531379,-20.094745,0.702438
3.900000,47.443203,67.556980,-20.113777,0.702269
3.905000,47.449746,67.582515,-20.132769,0.702101
3.910000,47.456264,67.607985,-20.151721,0.701933
3.915000,47.462757,67.633390,-20.170633,0.701765
3.920000,47.469226,67.658730,-20.189504,0.701598
3.925000,47.475670,67.684006,-20.208336,0.701431
3.930000,47.482089,67.709217,-20.227128,0.701265
3.935000,47.488483,67.734364,-20.245881,0.701099
3.940000,47.494854,67.759447,-20.264594,0.700933
3.945000,47.501200,67.784467,-20.283267,0.700768
3.950000,47.507522,67.809423,-20.301901,0.700604
3.955000,47.513820,67.834317,-20.320497,0.700439
3.960000,47.520094,67.859147,-20.339053,0.700275
3.965000,47.526345,67.883915,-20.357570,0.700112
3.970000,47.532572,67.908620,-20.376048,0.699949
3.975000,47.538775,67.933263,-20.394488,0.699786
3.980000,47.544955,67.957845,-20.412889,0.699624
3.985000,47.551112,67.982364,-20.431252,0.699462
3.990000,47.557246,68.006823,-20.449577,0.699301
3.995000,47.563357,68.031220,-20.467863,0.699140
4.000000,47.569444,68.055556,-20.486111,0.698980
4.005000,47.575509,68.079831,-20.504321,0.698819
4.010000,47.581552,68.104045,-20.522494,0.698660
4.015000,47.587572,68.128200,-20.540628,0.698500
4.020000,47.593569,68.152294,-20.558725,0.698341
4.025000,47.599544,68.176329,-20.576785,0.698183
4.030000,47.605497,68.200303,-20.594807,0.698025
4.035000,47.611427,68.224219,-20.612791,0.697867
4.040000,47.617336,68.248075,-20.630739,0.697710
4.045000,47.623223,68.271872,-20.648649,0.697553
4.050000,47.629088,68.295610,-20.666523,0.697396
4.055000,47.634931,68.319290,-20.684359,0.697240
4.060000,47.640753,68.342912,-20.702159,0.697084
4.065000,47.646553,68.366475,-20.719922,0.696929
4.070000,47.652332,68.389981,-20.737649,0.696774
4.075000,47.658089,68.413429,-20.755339,0.696619
4.080000,47.663826,68.436819,-20.772993,0.696465
4.085000,47.669541,68.460152,-20.790611,0.696311
4.090000,47.675236,68.483428,-20.808193,0.696157
4.095000,47.680909,68.506648,-20.825738,0.696004
4.100000,47.686562,68.529810,-20.843248,0.695851
4.105000,47.692194,68.552916,-20.860722,0.695699
4.110000,47.697806,68.575966,-20.878160,0.695547
4.115000,47.703397,68.598960,-20.895563,0.695395
4.120000,47.708968,68.621899,-20.912930,0.695244
4.125000,47.714519,68.644781,-20.930262,0.695093
4.130000,47.720049,68.667608,-20.947559,0.694943
4.135000,47.725560,68.690380,-20.964820,0.694792
4.140000,47.731050,68.713097,-20.982047,0.694643
4.145000,47.736521,68.735759,-20.999238,0.694493
4.150000,47.741972,68.758367,-21.016395,0.694344
4.155000,47.747403,68.780920,-21.033517,0.694195
4.160000,47.752815,68.803419,-21.050604,0.694047
4.165000,47.758207,68.825864,-21.067657,0.693899
4.170000,47.763580,68.848255,-21.084675,0.693751
4.175000,47.768933,68.870592,-21.101659,0.693604
4.180000,47.774267,68.892876,-21.118609,0.693457
4.185000,47.779583,68.915107,-21.135524,0.693311
4.190000,47.784879,68.937285,-21.152406,0.693165
4.195000,47.790156,68.959409,-21.169253,0.693019
4.200000,47.795414,68.981481,-21.186067,0.692873
4.205000,47.800654,69.003501,-21.202847,0.692728
4.210000,47.805875,69.025468,-21.219593,0.692583
4.215000,47.811078,69.047384,-21.236306,0.692439
4.220000,47.816261,69.069247,-21.252985,0.692295
4.225000,47.821427,69.091059,-21.269631,0.692151
4.230000,47.826574,69.112818,-21.286244,0.692007
4.235000,47.831703,69.134527,-21.302824,0.691864
4.240000,47.836814,69.156184,-21.319370,0.691721
4.245000,47.841907,69.177791,-21.335884,0.691579
4.250000,47.846982,69.199346,-21.352364,0.691437
4.255000,47.852039,69.220851,-21.368812,0.691295
4.260000,47.857078,69.242306,-21.385228,0.691154
4.265000,47.862100,69.263710,-21.401610,0.691013
4.270000,47.867103,69.285064,-21.417960,0.690872
4.275000,47.872090,69.306368,-21.434278,0.690731
4.280000,47.877059,69.327622,-21.450563,0.690591
4.285000,47.882010,69.348827,-21.466817,0.690452
4.290000,47.886944,69.369982,-21.483038,0.690312
4.295000,47.891861,69.391088,-21.499227,0.690173
4.300000,47.896761,69.412145,-21.515384,0.690034
4.305000,47.901644,69.433153,-21.531509,0.689896
4.310000,47.906509,69.454112,-21.547602,0.689758
4.315000,47.911358,69.475023,-21.563664,0.689620
4.320000,47.916190,69.495885,-21.579694,0.689482
4.325000,47.921006,69.516699,-21.595693,0.689345
4.330000,47.925804,69.537465,-21.611660,0.689208
4.335000,47.930586,69.558183,-21.627597,0.689072
4.340000,47.935352,69.578853,-21.643501,0.688936
4.345000,47.940101,69.599476,-21.659375,0.688800
4.350000,47.944833,69.620051,-21.675218,0.688664
4.355000,47.949550,69.640579,-21.691029,0.688529
4.360000,47.954250,69.661060,-21.706810,0.688394
4.365000,47.958934,69.681494,-21.722560,0.688259
4.370000,47.963602,69.701882,-21.738280,0.688125
4.375000,47.968254,69.722222,-21.753968,0.687991
4.380000,47.972890,69.742516,-21.769626,0.687857
4.385000,47.977510,69.762764,-21.785254,0.687724
4.390000,47.982115,69.782966,-21.800852,0.687591
4.395000,47.986703,69.803122,-21.816419,0.687458
4.400000,47.991276,69.823232,-21.831956,0.687325
4.405000,47.995834,69.843297,-21.847463,0.687193
4.410000,48.000376,69.863316,-21.862940,0.687061
4.415000,48.004903,69.883289,-21.878387,0.686930
4.420000,48.009414,69.903218,-21.893804,0.686798
4.425000,48.013910,69.923101,-21.909191,0.686667
4.430000,48.018390,69.942940,-21.924549,0.686537
4.435000,48.022856,69.962733,-21.939877,0.686406
4.440000,48.027307,69.982482,-21.955176,0.686276
4.445000,48.031742,70.002187,-21.970445,0.686146
4.450000,48.036163,70.021848,-21.985685,0.686017
4.455000,48.040568,70.041464,-22.000896,0.685888
4.460000,48.044959,70.061036,-22.016077,0.685759
4.465000,48.049335,70.080565,-22.031230,0.685630
4.470000,48.053697,70.100050,-22.046353,0.685502
4.475000,48.058044,70.119491,-22.061447,0.685374
4.480000,48.062376,70.138889,-22.076513,0.685246
4.485000,48.066694,70.158244,-22.091550,0.685118
4.490000,48.070997,70.177555,-22.106558,0.684991
4.495000,48.075286,70.196824,-22.121537,0.684864
4.500000,48.079561,70.216049,-22.136488,0.684737
4.505000,48.083822,70.235232,-22.151411,0.684611
4.510000,48.088068,70.254373,-22.166305,0.684485
4.515000,48.092300,70.273471,-22.181171,0.684359
4.520000,48.096518,70.292527,-22.196009,0.684234
4.525000,48.100723,70.311541,-22.210818,0.684109
4.530000,48.104913,70.330513,-22.225600,0.683984
4.535000,48.109090,70.349443,-22.240353,0.683859
4.540000,48.113252,70.368331,-22.255079,0.683734
4.545000,48.117401,70.387178,-22.269776,0.683610
4.550000,48.121537,70.405983,-22.284446,0.683486
4.555000,48.125658,70.424747,-22.299089,0.683363
4.560000,48.129766,70.443470,-22.313703,0.683240
4.565000,48.133861,70.462152,-22.328291,0.683117
4.570000,48.137942,70.480793,-22.342850,0.682994
4.575000,48.142010,70.499393,-22.357383,0.682871
4.580000,48.146065,70.517952,-22.371888,0.682749
4.585000,48.150106,70.536472,-22.386366,0.682627
4.590000,48.154134,70.554950,-22.400816,0.682505
4.595000,48.158149,70.573389,-22.415240,0.682384
4.600000,48.162151,70.591787,-22.429637,0.682263
4.605000,48.166140,70.610146,-22.444006,0.682142
4.610000,48.170115,70.628465,-22.458349,0.682021
4.615000,48.174078,70.646744,-22.472665,0.681901
4.620000,48.178028,70.664983,-22.486955,0.681781
4.625000,48.181966,70.683183,-22.501217,0.681661
4.630000,48.185890,70.701344,-22.515454,0.681541
4.635000,48.189802,70.719465,-22.529663,0.681422
4.640000,48.193701,70.737548,-22.543847,0.681303
4.645000,48.197588,70.755591,-22.558004,0.681184
4.650000,48.201462,70.773596,-22.572134,0.681066
4.655000,48.205324,70.791562,-22.586239,0.680947
4.660000,48.209173,70.809490,-22.600317,0.680829
4.665000,48.213010,70.827379,-22.614369,0.680711
4.670000,48.216834,70.845230,-22.628396,0.680594
4.675000,48.220646,70.863042,-22.642396,0.680477
4.680000,48.224446,70.880817,-22.656370,0.680360
4.685000,48.228234,70.898553,-22.670319,0.680243
4.690000,48.232010,70.916252,-22.684242,0.680126
4.695000,48.235773,70.933913,-22.698140,0.680010
4.700000,48.239525,70.951537,-22.712011,0.679894
4.705000,48.243265,70.969123,-22.725858,0.679778
4.710000,48.246993,70.986671,-22.739679,0.679663
4.715000,48.250709,71.004183,-22.753474,0.679547
4.720000,48.254413,71.021657,-22.767244,0.679432
4.725000,48.258105,71.039095,-22.780989,0.679318
4.730000,48.261786,71.056495,-22.794709,0.679203
4.735000,48.265455,71.073859,-22.808404,0.679089
4.740000,48.269112,71.091186,-22.822074,0.678975
4.745000,48.272758,71.108477,-22.835718,0.678861
4.750000,48.276393,71.125731,-22.849338,0.678747
4.755000,48.280016,71.142949,-22.862933,0.678634
4.760000,48.283627,71.160131,-22.876504,0.678521
4.765000,48.287227,71.177276,-22.890049,0.678408
4.770000,48.290816,71.194386,-22.903570,0.678295
4.775000,48.294394,71.211460,-22.917066,0.678183
4.780000,48.297960,71.228498,-22.930538,0.678071
4.785000,48.301515,71.245501,-22.943986,0.677959
4.790000,48.305059,71.262468,-22.957409,0.677847
4.795000,48.308592,71.279400,-22.970808,0.677736
4.800000,48.312114,71.296296,-22.984182,0.677624
4.805000,48.315625,71.313158,-22.997532,0.677513
4.810000,48.319125,71.329984,-23.010859,0.677403
4.815000,48.322614,71.346775,-23.024161,0.677292
4.820000,48.326092,71.363532,-23.037439,0.677182
4.825000,48.329560,71.380253,-23.050693,0.677072
4.830000,48.333017,71.396940,-23.063924,0.676962
4.835000,48.336463,71.413593,-23.077130,0.676852
4.840000,48.339898,71.430211,-23.090313,0.676743
4.845000,48.343323,71.446795,-23.103473,0.676634
4.850000,48.346737,71.463345,-23.116608,0.676525
4.855000,48.350140,71.479860,-23.129720,0.676416
4.860000,48.353533,71.496342,-23.142809,0.676308
4.865000,48.356916,71.512790,-23.155874,0.676200
4.870000,48.360288,71.529204,-23.168916,0.676092
4.875000,48.363650,71.545584,-23.181934,0.675984
4.880000,48.367001,71.561931,-23.194930,0.675876
4.885000,48.370342,71.578244,-23.207902,0.675769
4.890000,48.373673,71.594524,-23.220851,0.675662
4.895000,48.376994,71.610771,-23.233777,0.675555
4.900000,48.380305,71.626984,-23.246680,0.675448
4.905000,48.383605,71.643165,-23.259560,0.675342
4.910000,48.386895,71.659312,-23.272417,0.675235
4.915000,48.390176,71.675427,-23.285251,0.675129
4.920000,48.393446,71.691509,-23.298063,0.675023
4.925000,48.396706,71.707558,-23.310851,0.674918
4.930000,48.399957,71.723574,-23.323618,0.674812
4.935000,48.403197,71.739559,-23.336361,0.674707
4.940000,48.406428,71.755511,-23.349082,0.674602
4.945000,48.409649,71.771430,-23.361781,0.674497
4.950000,48.412860,71.787318,-23.374457,0.674393
4.955000,48.416062,71.803173,-23.387111,0.674289
4.960000,48.419254,71.818996,-23.399743,0.674184
4.965000,48.422436,71.834788,-23.412352,0.674081
4.970000,48.425608,71.850548,-23.424939,0.673977
4.975000,48.428771,71.866276,-23.437504,0.673873
4.980000,48.431925,71.881972,-23.450047,0.673770
4.985000,48.435069,71.897637,-23.462568,0.673667
4.990000,48.438204,71.913271,-23.475067,0.673564
4.995000,48.441329,71.928873,-23.487545,0.673462
5.000000,48.444444,71.944444,-23.500000,0.673359
0.500000,0.039062,0.017361,0.021701,2.250000
0.505000,0.042299,0.018988,0.023311,2.227723
0.510000,0.045768,0.020748,0.025020,2.205882
0.515000,0.049483,0.022652,0.026831,2.184466
0.520000,0.053460,0.024710,0.028749,2.163462
0.525000,0.057713,0.026933,0.030780,2.142857
0.530000,0.062260,0.029331,0.032928,2.122642
0.535000,0.067117,0.031918,0.035199,2.102804
0.540000,0.072302,0.034705,0.037597,2.083333
0.545000,0.077834,0.037706,0.040128,2.064220
0.550000,0.083734,0.040937,0.042797,2.045455
0.555000,0.090021,0.044410,0.045611,2.027027
0.560000,0.096717,0.048144,0.048574,2.008929
0.565000,0.103845,0.052154,0.051692,1.991150
0.570000,0.111429,0.056457,0.054972,1.973684
0.575000,0.119493,0.061074,0.058419,1.956522
0.580000,0.128063,0.066024,0.062039,1.939655
0.585000,0.137166,0.071326,0.065840,1.923077
0.590000,0.146830,0.077004,0.069826,1.906780
0.595000,0.157085,0.083081,0.074005,1.890756
0.600000,0.167962,0.089580,0.078382,1.875000
0.605000,0.179491,0.096526,0.082965,1.859504
0.610000,0.191707,0.103948,0.087759,1.844262
0.615000,0.204645,0.111873,0.092772,1.829268
0.620000,0.218340,0.120330,0.098010,1.814516
0.625000,0.232831,0.129350,0.103480,1.800000
0.630000,0.248156,0.138967,0.109189,1.785714
0.635000,0.264356,0.149214,0.115142,1.771654
0.640000,0.281475,0.160128,0.121347,1.757812
0.645000,0.299556,0.171745,0.127810,1.744186
0.650000,0.318645,0.184106,0.134539,1.730769
0.655000,0.338790,0.197251,0.141539,1.717557
0.660000,0.360041,0.211224,0.148817,1.704545
0.665000,0.382449,0.226070,0.156379,1.691729
0.670000,0.406068,0.241836,0.164232,1.679104
0.675000,0.430953,0.258572,0.172381,1.666667
0.680000,0.457163,0.276330,0.180833,1.654412
0.685000,0.484758,0.295163,0.189594,1.642336
0.690000,0.513798,0.315130,0.198669,1.630435
0.695000,0.544350,0.336287,0.208063,1.618705
0.700000,0.576480,0.358699,0.217781,1.607143
0.705000,0.610257,0.382428,0.227829,1.595745
0.710000,0.645754,0.407542,0.238211,1.584507
0.715000,0.683043,0.434112,0.248931,1.573427
0.720000,0.722204,0.462211,0.259993,1.562500
0.725000,0.763315,0.491914,0.271401,1.551724
0.730000,0.806460,0.523303,0.283157,1.541096
0.735000,0.851724,0.556459,0.295264,1.530612
0.740000,0.899195,0.591470,0.307724,1.520270
0.745000,0.948965,0.628426,0.320539,1.510067
0.750000,1.001129,0.667419,0.333710,1.500000
0.755000,1.055785,0.708549,0.347236,1.490066
0.760000,1.113035,0.751917,0.361118,1.480263
0.765000,1.172982,0.797628,0.375354,1.470588
0.770000,1.235736,0.845793,0.389943,1.461039
0.775000,1.301408,0.896526,0.404883,1.451613
0.780000,1.370114,0.949946,0.420168,1.442308
0.785000,1.441973,1.006177,0.435796,1.433121
0.790000,1.517109,1.065348,0.451761,1.424051
0.795000,1.595648,1.127591,0.468057,1.415094
0.800000,1.677722,1.193046,0.484675,1.406250
0.805000,1.763466,1.261858,0.501608,1.397516
0.810000,1.853020,1.334175,0.518846,1.388889
0.815000,1.946529,1.410152,0.536377,1.380368
0.820000,2.044141,1.489952,0.554189,1.371951
0.825000,2.146009,1.573740,0.572269,1.363636
0.830000,2.252292,1.661691,0.590601,1.355422
0.835000,2.363153,1.753985,0.609168,1.347305
0.840000,2.478759,1.850807,0.627952,1.339286
0.845000,2.599284,1.952351,0.646933,1.331361
0.850000,2.724905,2.058817,0.666088,1.323529
0.855000,2.855807,2.170414,0.685394,1.315789
0.860000,2.992179,2.287355,0.704824,1.308140
0.865000,3.134216,2.409864,0.724352,1.300578
0.870000,3.282117,2.538170,0.743946,1.293103
0.875000,3.436089,2.672514,0.763575,1.285714
0.880000,3.596345,2.813141,0.783204,1.278409
0.885000,3.763104,2.960308,0.802795,1.271186
0.890000,3.936589,3.114279,0.822310,1.264045
0.895000,4.117032,3.275328,0.841704,1.256983
0.900000,4.304672,3.443738,0.860934,1.250000
0.905000,4.499753,3.619801,0.879952,1.243094
0.910000,4.702525,3.803820,0.898705,1.236264
0.915000,4.913249,3.996109,0.917140,1.229508
0.920000,5.132189,4.196990,0.935199,1.222826
0.925000,5.359618,4.406797,0.952821,1.216216
0.930000,5.595818,4.625876,0.969942,1.209677
0.935000,5.841076,4.854583,0.986493,1.203209
0.940000,6.095689,5.093287,1.002402,1.196809
0.945000,6.359961,5.342367,1.017594,1.190476
0.950000,6.634204,5.602217,1.031987,1.184211
0.955000,6.918739,5.873241,1.045498,1.178010
0.960000,7.213896,6.155858,1.058038,1.171875
0.965000,7.520012,6.450499,1.069513,1.165803
0.970000,7.837434,6.757609,1.079824,1.159794
0.975000,8.166518,7.077649,1.088869,1.153846
0.980000,8.507630,7.411091,1.096539,1.147959
0.985000,8.861145,7.758425,1.102720,1.142132
0.990000,9.227447,8.120153,1.107294,1.136364
0.995000,9.606930,8.496796,1.110134,1.130653
1.000000,10.000000,8.888889,1.111111,1.125000
1.005000,10.397020,9.286899,1.110121,1.119536
1.010000,10.788158,9.680968,1.107190,1.114368
1.015000,11.173530,10.071155,1.102375,1.109459
1.020000,11.553249,10.457516,1.095732,1.104779
1.025000,11.927424,10.840108,1.087316,1.100305
1.030000,12.296164,11.218986,1.077178,1.096014
1.035000,12.659572,11.594203,1.065369,1.091888
1.040000,13.017751,11.965812,1.051940,1.087912
1.045000,13.370802,12.333865,1.036937,1.084072
1.050000,13.718821,12.698413,1.020408,1.080357
1.055000,14.061903,13.059505,1.002398,1.076756
1.060000,14.400142,13.417191,0.982952,1.073261
1.065000,14.733629,13.771518,0.962111,1.069862
1.070000,15.062451,14.122534,0.939917,1.066554
1.075000,15.386696,14.470284,0.916411,1.063331
1.080000,15.706447,14.814815,0.891632,1.060185
1.085000,16.021789,15.156170,0.865619,1.057113
1.090000,16.332800,15.494393,0.838407,1.054110
1.095000,16.639561,15.829528,0.810033,1.051172
1.100000,16.942149,16.161616,0.780533,1.048295
1.105000,17.240638,16.490699,0.749939,1.045476
1.110000,17.535103,16.816817,0.718286,1.042712
1.115000,17.825615,17.140010,0.685605,1.040000
1.120000,18.112245,17.460317,0.651927,1.037338
1.125000,18.395062,17.777778,0.617284,1.034722
1.130000,18.674133,18.092429,0.581704,1.032152
1.135000,18.949524,18.404307,0.545216,1.029624
1.140000,19.221299,18.713450,0.507849,1.027138
1.145000,19.489522,19.019893,0.469628,1.024691
1.150000,19.754253,19.323671,0.430582,1.022283
1.155000,20.015554,19.624820,0.390735,1.019910
1.160000,20.273484,19.923372,0.350112,1.017573
1.165000,20.528100,20.219361,0.308739,1.015269
1.170000,20.779458,20.512821,0.266637,1.012999
1.175000,21.027614,20.803783,0.223832,1.010759
1.180000,21.272623,21.092279,0.180344,1.008550
1.185000,21.514536,21.378340,0.136196,1.006371
1.190000,21.753407,21.661998,0.091409,1.004220
1.195000,21.989286,21.943282,0.046004,1.002096
1.200000,22.222222,22.222222,0.000000,1.000000
1.205000,22.452265,22.498847,-0.046582,0.997930
1.210000,22.679462,22.773186,-0.093725,0.995884
1.215000,22.903860,23.045267,-0.141408,0.993864
1.220000,23.125504,23.315118,-0.189615,0.991867
1.225000,23.344440,23.582766,-0.238327,0.989894
1.230000,23.560711,23.848238,-0.287527,0.987943
1.235000,23.774361,24.111561,-0.337200,0.986015
1.240000,23.985432,24.372760,-0.387328,0.984108
1.245000,24.193965,24.631861,-0.437896,0.982222
1.250000,24.400000,24.888889,-0.488889,0.980357
1.255000,24.603578,25.143869,-0.540291,0.978512
1.260000,24.804737,25.396825,-0.592089,0.976687
1.265000,25.003515,25.647782,-0.644267,0.974880
1.270000,25.199950,25.896763,-0.696813,0.973093
1.275000,25.394079,26.143791,-0.749712,0.971324
1.280000,25.585937,26.388889,-0.802951,0.969572
1.285000,25.775561,26.632080,-0.856519,0.967839
1.290000,25.962983,26.873385,-0.910402,0.966123
1.295000,26.148239,27.112827,-0.964588,0.964423
1.300000,26.331361,27.350427,-1.019066,0.962740
1.305000,26.512382,27.586207,-1.073825,0.961074
1.310000,26.691335,27.820187,-1.128852,0.959423
1.315000,26.868250,28.052387,-1.184137,0.957788
1.320000,27.043159,28.282828,-1.239669,0.956169
1.325000,27.216091,28.511530,-1.295439,0.954564
1.330000,27.387077,28.738513,-1.351436,0.952975
1.335000,27.556145,28.963795,-1.407651,0.951400
1.340000,27.723324,29.187396,-1.464073,0.949839
1.345000,27.888642,29.409335,-1.520693,0.948292
1.350000,28.052126,29.629630,-1.577503,0.946759
1.355000,28.213804,29.848298,-1.634494,0.945240
1.360000,28.373702,30.065359,-1.691657,0.943734
1.365000,28.531847,30.280830,-1.748984,0.942241
1.370000,28.688263,30.494728,-1.806466,0.940761
1.375000,28.842975,30.707071,-1.864096,0.939294
1.380000,28.996009,30.917874,-1.921865,0.937840
1.385000,29.147389,31.127156,-1.979767,0.936397
1.390000,29.297138,31.334932,-2.037794,0.934967
1.395000,29.445279,31.541219,-2.095939,0.933549
1.400000,29.591837,31.746032,-2.154195,0.932143
1.405000,29.736832,31.949387,-2.212555,0.930748
1.410000,29.880288,32.151300,-2.271013,0.929365
1.415000,30.022225,32.351786,-2.329561,0.927993
1.420000,30.162666,32.550861,-2.388195,0.926632
1.425000,30.301631,32.748538,-2.446907,0.925282
1.430000,30.439141,32.944833,-2.505692,0.923943
1.435000,30.575216,33.139760,-2.564544,0.922614
1.440000,30.709877,33.333333,-2.623457,0.921296
1.445000,30.843141,33.525567,-2.682426,0.919989
1.450000,30.975030,33.716475,-2.741445,0.918691
1.455000,31.105561,33.906071,-2.800510,0.917404
1.460000,31.234753,34.094368,-2.859615,0.916126
1.465000,31.362625,34.281380,-2.918755,0.914859
1.470000,31.489194,34.467120,-2.977926,0.913601
1.475000,31.614479,34.651601,-3.037122,0.912353
1.480000,31.738495,34.834835,-3.096340,0.911114
1.485000,31.861261,35.016835,-3.155574,0.909884
1.490000,31.982794,35.197614,-3.214820,0.908664
1.495000,32.103108,35.377183,-3.274075,0.907452
1.500000,32.222222,35.555556,-3.333333,0.906250
1.505000,32.340151,35.732743,-3.392592,0.905056
1.510000,32.456910,35.908756,-3.451847,0.903872
1.515000,32.572515,36.083608,-3.511094,0.902696
1.520000,32.686981,36.257310,-3.570329,0.901528
1.525000,32.800322,36.429872,-3.629550,0.900369
1.530000,32.912555,36.601307,-3.688752,0.899218
1.535000,33.023693,36.771625,-3.747932,0.898075
1.540000,33.133749,36.940837,-3.807088,0.896941
1.545000,33.242739,37.108954,-3.866214,0.895815
1.550000,33.350676,37.275986,-3.925309,0.894696
1.555000,33.457574,37.441944,-3.984370,0.893585
1.560000,33.563445,37.606838,-4.043393,0.892483
1.565000,33.668303,37.770678,-4.102375,0.891387
1.570000,33.772161,37.933475,-4.161314,0.890300
1.575000,33.875031,38.095238,-4.220207,0.889220
1.580000,33.976927,38.255977,-4.279051,0.888147
1.585000,34.077859,38.415703,-4.337844,0.887082
1.590000,34.177841,38.574423,-4.396582,0.886023
1.595000,34.276884,38.732149,-4.455265,0.884972
1.600000,34.375000,38.888889,-4.513889,0.883929
1.605000,34.472200,39.044652,-4.572452,0.882892
1.610000,34.568497,39.199448,-4.630951,0.881862
1.615000,34.663900,39.353285,-4.689385,0.880839
1.620000,34.758421,39.506173,-4.747752,0.879823
1.625000,34.852071,39.658120,-4.806049,0.878813
1.630000,34.944861,39.809134,-4.864274,0.877810
1.635000,35.036800,39.959225,-4.922425,0.876814
1.640000,35.127900,40.108401,-4.980501,0.875824
1.645000,35.218171,40.256670,-5.038499,0.874841
1.650000,35.307622,40.404040,-5.096419,0.873864
1.655000,35.396263,40.550520,-5.154257,0.872893
1.660000,35.484105,40.696118,-5.212013,0.871929
1.665000,35.571157,40.840841,-5.269684,0.870970
1.670000,35.657428,40.984697,-5.327270,0.870018
1.675000,35.742927,41.127695,-5.384768,0.869072
1.680000,35.827664,41.269841,-5.442177,0.868132
1.685000,35.911648,41.411144,-5.499496,0.867198
1.690000,35.994888,41.551611,-5.556723,0.866269
1.695000,36.077392,41.691249,-5.613856,0.865347
1.700000,36.159170,41.830065,-5.670896,0.864430
1.705000,36.240228,41.968068,-5.727839,0.863519
1.710000,36.320577,42.105263,-5.784686,0.862614
1.715000,36.400224,42.241659,-5.841434,0.861714
1.720000,36.479178,42.377261,-5.898083,0.860820
1.725000,36.557446,42.512077,-5.954631,0.859931
1.730000,36.635036,42.646114,-6.011078,0.859047
1.735000,36.711957,42.779379,-6.067422,0.858169
1.740000,36.788215,42.911877,-6.123662,0.857297
1.745000,36.863819,43.043617,-6.179798,0.856429
1.750000,36.938776,43.174603,-6.235828,0.855567
1.755000,37.013092,43.304843,-6.291751,0.854710
1.760000,37.086777,43.434343,-6.347567,0.853858
1.765000,37.159836,43.563110,-6.403274,0.853012
1.770000,37.232277,43.691149,-6.458872,0.852170
1.775000,37.304106,43.818466,-6.514360,0.851333
1.780000,37.375331,43.945069,-6.569737,0.850501
1.785000,37.445959,44.070962,-6.625003,0.849674
